6493,t55666836,PID,turn,step,,359.9993,310.6363,49.36295,462.3804,-3.313538,5.067321
6514,t55666836,PID,turn,step,,359.9993,314.04,45.95923,508.3396,-3.403717,4.763891
6535,t55666836,PID,turn,step,,359.9993,317.3708,42.62842,550.9681,-3.330811,4.480729
6557,t55666836,PID,turn,step,,359.9993,320.5998,39.39941,590.3675,-3.229004,4.207408
6582,t55666836,PID,turn,step,,359.9993,325.1617,34.83756,625.2051,-4.561859,3.652775
6603,t55666836,PID,turn,step,,359.9993,327.9899,32.00934,657.2144,-2.828217,3.575327
6624,t55666836,PID,turn,step,,359.9993,330.6857,29.31357,686.5279,-2.69577,3.348308
6646,t55666836,PID,turn,step,,359.9993,333.2254,26.77387,713.3018,-2.539703,3.136718
6667,t55666836,PID,turn,step,,359.9993,335.74,24.25922,737.561,-2.514648,2.912018
6688,t55666836,PID,turn,step,,359.9993,338.1778,21.8215,759.3825,-2.437714,2.697762
6713,t55666836,PID,turn,step,,359.9993,341.6427,18.35657,777.7391,-3.464935,2.266902
6734,t55666836,PID,turn,step,,359.9993,343.8233,16.17599,793.9151,-2.180573,2.193458
6756,t55666836,PID,turn,step,,359.9993,345.879,14.1203,808.0355,-2.055695,2.014496
6777,t55666836,PID,turn,step,,359.9993,347.7811,12.2182,820.2537,-1.9021,1.851864
6798,t55666836,PID,turn,step,,359.9993,349.4923,10.50693,830.7606,-1.711273,1.710326
6819,t55666836,PID,turn,step,,359.9993,351.0357,8.963562,839.7242,-1.543365,1.581744
6846,t55666836,PID,turn,step,,359.9993,353.0516,6.947632,846.6718,-2.01593,1.339842
6867,t55666836,PID,turn,step,,359.9993,354.1821,5.817139,852.4889,-1.130493,1.321154
6888,t55666836,PID,turn,step,,359.9993,355.149,4.85025,857.3392,-0.9668884,1.245675
6888,t55666836,Inertial,inertial,state,,1,7216,355.149,-10.32553,0,0.9957055,-4.568722,-10.32553,0.5798517,0,-45.71673,0.02185059,0.07446289,1.004517,1
6889,t55666836,Gps,gps,state,,1,7225,347.1168,-12.88322,356.1404,846.7562,100,0,2.823486,4.167741,-12.88322,-1.617481,-3.753777,42.90903,-0.1046143,-0.09338379,-0.9882813,1
8725,t56191124,Controller,controller,buttonA_pressed,
8725,t56191124,Inertial,inertial,calibrate,
8725,t56191124,Gps,gps,calibrate,
9955,t55470228,Controller,controller,axis2_changed,,4,0.3464567
9955,t55470228,Motor,motor_rf,spin_volts,,0,0.3464567
9955,t55470228,Motor,motor_rb,spin_volts,,0,0.3464567
9980,t55470228,Controller,controller,axis2_changed,,34,2.944882
9980,t55470228,Motor,motor_rf,spin_volts,,0,2.944882
9985,t55470228,Motor,motor_rb,spin_volts,,0,2.944882
10006,t55470228,Controller,controller,axis2_changed,,48,4.15748
10006,t55470228,Motor,motor_rf,spin_volts,,0,4.15748
10006,t55470228,Motor,motor_rb,spin_volts,,0,4.15748
10066,t55470228,Controller,controller,axis2_changed,,101,8.748032
10066,t55470228,Motor,motor_rf,spin_volts,,0,8.748032
10066,t55470228,Motor,motor_rb,spin_volts,,0,8.748032
10086,t55470228,Controller,controller,axis2_changed,,110,9.527559
10086,t55470228,Motor,motor_rf,spin_volts,,0,9.527559
10091,t55470228,Motor,motor_rb,spin_volts,,0,9.527559
10107,t55470228,Controller,controller,axis2_changed,,118,10.22047
10107,t55470228,Motor,motor_rf,spin_volts,,0,10.22047
10107,t55470228,Motor,motor_rb,spin_volts,,0,10.22047
10127,t55470228,Controller,controller,axis2_changed,,121,10.48032
10127,t55470228,Motor,motor_rf,spin_volts,,0,10.48032
10127,t55470228,Motor,motor_rb,spin_volts,,0,10.48032
10197,t55470228,Controller,controller,axis2_changed,,123,10.65354
10197,t55470228,Motor,motor_rf,spin_volts,,0,10.65354
10202,t55470228,Motor,motor_rb,spin_volts,,0,10.65354
10218,t55470228,Controller,controller,axis2_changed,,122,10.56693
10218,t55470228,Motor,motor_rf,spin_volts,,0,10.56693
10218,t55470228,Motor,motor_rb,spin_volts,,0,10.56693
10238,t55470228,Controller,controller,axis2_changed,,121,10.48032
10238,t55470228,Motor,motor_rf,spin_volts,,0,10.48032
10238,t55470228,Motor,motor_rb,spin_volts,,0,10.48032
10288,t55470228,Controller,controller,axis2_changed,,122,10.56693
10288,t55470228,Motor,motor_rf,spin_volts,,0,10.56693
10293,t55470228,Motor,motor_rb,spin_volts,,0,10.56693
10309,t55470228,Controller,controller,axis2_changed,,121,10.48032
10309,t55470228,Motor,motor_rf,spin_volts,,0,10.48032
10309,t55470228,Motor,motor_rb,spin_volts,,0,10.48032
10349,t55470228,Controller,controller,axis2_changed,,122,10.56693
10349,t55470228,Motor,motor_rf,spin_volts,,0,10.56693
10349,t55470228,Motor,motor_rb,spin_volts,,0,10.56693
10409,t55470228,Controller,controller,axis2_changed,,111,9.614173
10409,t55470228,Motor,motor_rf,spin_volts,,0,9.614173
10413,t55470228,Motor,motor_rb,spin_volts,,0,9.614173
10429,t55470228,Controller,controller,axis2_changed,,86,7.448819
10429,t55470228,Motor,motor_rf,spin_volts,,0,7.448819
10429,t55470228,Motor,motor_rb,spin_volts,,0,7.448819
10449,t55470228,Controller,controller,axis2_changed,,50,4.330709
10449,t55470228,Motor,motor_rf,spin_volts,,0,4.330709
10449,t55470228,Motor,motor_rb,spin_volts,,0,4.330709
10469,t55470228,Controller,controller,axis2_changed,,0,0
10469,t55470228,Motor,motor_rf,spin_volts,,0,0
10472,t55470228,Motor,motor_rb,spin_volts,,0,0
10846,t56191124,Inertial,inertial,set_heading,,300.5762
10846,t56191124,Inertial,inertial,state,,1,11134,300.5762,5.138163,0,0.7233191,-0.537535,5.138163,-0.4882961,0.7019257,-78.61568,-0.008422852,0.04980469,1.013916,1
10847,t56191124,Gps,gps,state,,1,11135,300.5762,300.5762,36.25336,943.126,100,0,-0.4164332,3.730524,-59.42381,-2.25837,1.556444,79.25657,-0.09558105,-0.03442383,-1.03833,1
12539,t56191124,Controller,controller,buttonA_pressed,
12543,t56191124,Inertial,inertial,calibrate,
12544,t56191124,Gps,gps,calibrate,
14665,t56191124,Inertial,inertial,set_heading,,290.8213
14665,t56191124,Inertial,inertial,state,,1,14912,290.8213,-0.00373984,0,0.9250585,-0.4512035,-0.00373984,0,0,0,-0.03491211,0.07299805,1.009888,1
14666,t56191124,Gps,gps,state,,1,14917,290.8213,290.8213,130.23,877.0842,100,0,-2.052418,5.100152,-69.17868,0,0,0,0.03515625,-0.01525879,-1.007324,1
16429,t55666836,Controller,controller,buttonB_pressed,
16429,t55666836,Inertial,inertial,state,,1,16652,290.7531,-0.07201628,0,4.129615,-2.006118,-0.07201628,0,0,0,-0.03613281,0.07373047,1.008057,1
16433,t55666836,Gps,gps,state,,1,16653,283.2573,283.2573,135.6332,863.3897,100,0,-1.391955,5.057668,-76.74271,0.09155553,0,0,0.03527832,-0.01672363,-1.006592,1
16434,t55666836,PID,turn,step,,0,290.7531,69.24695,69.24695,0,6.993942
16456,t55666836,PID,turn,step,,0,290.7545,69.24551,138.4925,-0.001434326,7.062901
16477,t55666836,PID,turn,step,,0,290.8052,69.19477,207.6872,-0.05075073,7.122089
16503,t55666836,PID,turn,step,,0,290.9747,69.02533,276.7126,-0.1694336,7.162302
16524,t55666836,PID,turn,step,,0,291.6159,68.38409,345.0966,-0.6412354,7.119382
16546,t55666836,PID,turn,step,,0,294.3432,65.65677,410.7534,-2.727325,6.703698
16567,t55666836,PID,turn,step,,0,297.1226,62.87741,473.6308,-2.779358,6.483436
16588,t55666836,PID,turn,step,,0,300.3232,59.67682,533.3076,-3.200592,6.18093
16609,t55666836,PID,turn,step,,0,303.8426,56.15738,589.465,-3.51944,5.853259
16630,t55666836,PID,turn,step,,0,307.6094,52.39063,641.8556,-3.766754,5.504243
16656,t55666836,PID,turn,step,,0,313.2208,46.77921,688.6347,-5.61142,4.805414
16677,t55666836,PID,turn,step,,0,316.8716,43.12839,731.7632,-3.650818,4.679521
16698,t55666836,PID,turn,step,,0,320.4238,39.57617,771.3393,-3.552216,4.373735
16719,t55666836,PID,turn,step,,0,323.7049,36.29511,807.6344,-3.281067,4.109038
16741,t55666836,PID,turn,step,,0,326.8015,33.19846,840.8329,-3.096649,3.851014
16762,t55666836,PID,turn,step,,0,329.7952,30.20477,871.0377,-2.993683,3.592147
16788,t55666836,PID,turn,step,,0,334.0778,25.92218,896.9598,-4.282593,3.060919
16809,t55666836,PID,turn,step,,0,336.8218,23.17819,920.1381,-2.743988,2.963559
16830,t55666836,PID,turn,step,,0,339.4671,20.53287,940.6709,-2.645325,2.729425
16852,t55666836,PID,turn,step,,0,341.9813,18.01865,958.6896,-2.514221,2.509132
16873,t55666836,PID,turn,step,,0,344.3688,15.63116,974.3207,-2.387482,2.298689
16894,t55666836,PID,turn,step,,0,346.6059,13.39407,987.7149,-2.237091,2.103413
16915,t55666836,PID,turn,step,,0,348.6778,11.32214,999.037,-2.07193,1.924058
16941,t55666836,PID,turn,step,,0,351.4619,8.538116,1007.575,-2.784027,1.582984
16962,t55666836,PID,turn,step,,0,353.1292,6.870758,1014.446,-1.667358,1.534786
16983,t55666836,PID,turn,step,,0,354.6117,5.388275,1019.834,-1.482483,1.410413
17004,t55666836,PID,turn,step,,0,355.8955,4.104523,1023.939,-1.283752,1.306016
17004,t55666836,Inertial,inertial,state,,1,17221,355.8955,65.07041,0,0.7913925,-5.374236,65.07041,0,0.8850368,-61.03702,0.03149414,0.1060791,1.036377,1
17009,t55666836,Gps,gps,state,,1,17239,334.7129,334.7129,236.3492,980.5142,100,0,2.945776,5.681508,-25.28715,-1.403851,0.7019257,54.10932,0.04760742,-0.147583,-0.9886475,1
19020,t55928980,Controller,controller,buttonX_pressed,
